

  id  |        name        |  country   | byear | position 
 l17011 | NF06   |        0 |    0 |      0 |   0
 l17011 | GB11   |       29 |    2 |      0 |   0
 l17011 | TH15   |        0 |    0 |      0 |   0
 l17011 | LV17   |        0 |    0 |      0 |   0
 l17011 | MA20   |        1 |    0 |      0 |   0
 l17011 | MK23   |        0 |    0 |      0 |   0
 l16y01 | KC13   |       90 |    0 |      0 |   0
 l16y01 | DC02   |       90 |    0 |      0 |   0
 l16y01 | SR04   |       90 |    0 |      0 |   0
 l16y01 | RV05   |       90 |    0 |      0 |   0
 l16y01 | CR07   |       90 |    1 |      0 |   0
 l16y01 | TK08   |       77 |    0 |      1 |   0
 l16y01 | KB09   |       68 |    0 |      0 |   0
 l16y01 | GB11   |       67 |    0 |      0 |   0
 l16y01 | MV12   |       90 |    0 |      0 |   0
 l16y01 | CM14   |       90 |    0 |      0 |   0
 l16y01 | LM10   |       90 |    0 |      0 |   0
 l16y01 | RY25   |        0 |    0 |      0 |   0
 l16y01 | PP03   |        0 |    0 |      0 |   0
 l16y01 | JR10   |       13 |    0 |      0 |   0
 l16y01 | MK23   |        0 |    0 |      0 |   0
 l16y01 | LV17   |       23 |    0 |      0 |   0
 l16y01 | AM21   |       23 |    1 |      0 |   0
 l16y01 | DP23   |        0 |    0 |      0 |   0
 l16y02 | KN01   |       90 |    0 |      0 |   0
 l16y02 | DC02   |       90 |    0 |      0 |   0
 l16y02 | SR04   |       90 |    0 |      1 |   0
 l16y02 | RV05   |       90 |    1 |      0 |   0
 l16y02 | CR07   |       90 |    1 |      0 |   0
 l16y02 | TK08   |       90 |    0 |      0 |   0
 l16y02 | KB09   |       88 |    0 |      0 |   0
 l16y02 | JR10   |       69 |    0 |      0 |   0
 l16y02 | GB11   |       90 |    0 |      0 |   0
 l16y02 | LM10   |       90 |    0 |      0 |   0
 l16y02 | DP23   |       90 |    0 |      0 |   0
 l16y02 | KC13   |        0 |    0 |      0 |   0
 l16y02 | PP03   |        0 |    0 |      0 |   0
 l16y02 | FC15   |        0 |    0 |      0 |   0
 l16y02 | MK23   |       21 |    0 |      0 |   0
 l16y02 | LV17   |        0 |    0 |      0 |   0
 l16y02 | AM21   |        2 |    0 |      0 |   0
 l16y02 | IA22   |        0 |    0 |      0 |   0
 l16y03 | KN01   |       90 |    0 |      0 |   0
 l16y03 | PP03   |       90 |    0 |      0 |   0
 l16y03 | RV05   |       90 |    0 |      0 |   0
 l16y03 | CR07   |       90 |    0 |      1 |   0
 l16y03 | TK08   |       90 |    0 |      0 |   0
 l16y03 | KB09   |       90 |    0 |      0 |   0
 l16y03 | JR10   |       63 |    0 |      0 |   0
 l16y03 | GB11   |       64 |    1 |      0 |   0
 l16y03 | MV12   |       90 |    0 |      0 |   0
 l16y03 | MA20   |       79 |    1 |      0 |   0
 l16y03 | DP23   |       90 |    0 |      0 |   0
 l16y03 | KC13   |        0 |    0 |      0 |   0
 l16y03 | DC02   |        0 |    0 |      0 |   0
 l16y03 | NF06   |        0 |    0 |      0 |   0
 l16y03 | MK23   |       11 |    0 |      0 |   0
 l16y03 | LV17   |       27 |    1 |      0 |   0
 l16y03 | AM21   |       26 |    1 |      0 |   0
 l16y03 | IA22   |        0 |    0 |      0 |   0
 l16y04 | KN01   |       90 |    0 |      0 |   0
 l16y04 | DC02   |       90 |    0 |      0 |   0
 l16y04 | RV05   |       90 |    0 |      0 |   0
 l16y04 | NF06   |       90 |    0 |      0 |   0
 l16y04 | CR07   |       90 |    0 |      0 |   0
 l16y04 | TK08   |       90 |    0 |      0 |   0
 l16y04 | KB09   |       65 |    1 |      0 |   0
 l16y04 | GB11   |       90 |    1 |      0 |   0
 l16y04 | FC15   |       77 |    0 |      0 |   0
 l16y04 | MK23   |       90 |    1 |      0 |   0
 l16y04 | AM21   |       85 |    0 |      0 |   0
 l16y04 | KC13   |        0 |    0 |      0 |   0
 l16y04 | LV17   |       25 |    0 |      0 |   0
 l16y04 | MD07   |        5 |    0 |      0 |   0
 l16y04 | MA20   |       13 |    0 |      0 |   0
 l16y04 | IA22   |        0 |    0 |      0 |   0
 l16y04 | DP23   |        0 |    0 |      0 |   0
 l16y04 | AT27   |        0 |    0 |      0 |   0
 l16y05 | KN01   |       90 |    0 |      0 |   0
 l16y05 | DC02   |       90 |    0 |      0 |   0
 l16y05 | SR04   |       90 |    0 |      0 |   0
 l16y05 | RV05   |       90 |    1 |      0 |   0
 l16y05 | CR07   |       90 |    0 |      0 |   0
 l16y05 | GB11   |       58 |    0 |      0 |   0
 l16y05 | MV12   |       71 |    0 |      1 |   0
 l16y05 | MK23   |       90 |    0 |      1 |   0
 l16y05 | LV17   |       90 |    0 |      0 |   0
 l16y05 | LM10   |       90 |    0 |      0 |   0
 l16y05 | IA22   |       67 |    0 |      0 |   0
 l16y05 | KC13   |        0 |    0 |      0 |   0
 l16y05 | NF06   |        0 |    0 |      0 |   0
 l16y05 | KB09   |       23 |    1 |      0 |   0
 l16y05 | JR10   |        0 |    0 |      0 |   0
 l16y05 | FC15   |       19 |    0 |      0 |   0
 l16y05 | MA20   |       32 |    0 |      0 |   0
 l16y05 | DP23   |        0 |    0 |      0 |   0
 l16y06 | KN01   |       90 |    0 |      0 |   0
 l16y06 | DC02   |       90 |    0 |      0 |   0
 l16y06 | SR04   |       90 |    0 |      0 |   0
 l16y06 | RV05   |       90 |    0 |      0 |   0
 l16y06 | CR07   |       90 |    0 |      0 |   0
 l16y06 | KB09   |       85 |    2 |      0 |   0
 l16y06 | JR10   |       90 |    0 |      0 |   0
 l16y06 | MV12   |       90 |    0 |      0 |   0
 l16y06 | CM14   |       90 |    0 |      1 |   0
 l16y06 | LV17   |       90 |    0 |      0 |   0
 l16y06 | LM10   |       63 |    0 |      1 |   0
 l16y06 | KC13   |        0 |    0 |      0 |   0
 l16y06 | PP03   |        0 |    0 |      0 |   0
 l16y06 | TK08   |       27 |    0 |      0 |   0
 l16y06 | MA20   |        0 |    0 |      0 |   0
 l16y06 | AM21   |        5 |    0 |      0 |   0
 l16y06 | IA22   |        0 |    0 |      0 |   0
 l16y06 | DP23   |        0 |    0 |      0 |   0
 w16f04 | KN01   |       90 |    0 |      0 |   0
 w16f04 | DC02   |       90 |    0 |      0 |   0
 w16f04 | RV05   |       90 |    0 |      0 |   0
 w16f04 | NF06   |       90 |    0 |      1 |   0
 w16f04 | CR07   |       90 |    1 |      0 |   0
 w16f04 | TK08   |       72 |    0 |      0 |   0
 w16f04 | KB09   |       80 |    1 |      0 |   0
 w16f04 | MV12   |       90 |    0 |      0 |   0
 w16f04 | CM14   |       90 |    0 |      0 |   0
 w16f04 | LV17   |       90 |    0 |      0 |   0
 w16f04 | LM10   |       90 |    0 |      0 |   0
 w16f04 | KC13   |        0 |    0 |      0 |   0
 w16f04 | RY25   |        0 |    0 |      0 |   0
 w16f04 | PP03   |        0 |    0 |      0 |   0
 w16f04 | SR04   |        0 |    0 |      0 |   0
 w16f04 | JR10   |       18 |    0 |      0 |   0
 w16f04 | FC15   |        0 |    0 |      0 |   0
 w16f04 | MK23   |        0 |    0 |      0 |   0
 w16f04 | MD07   |        0 |    0 |      0 |   0
 w16f04 | MA20   |        0 |    0 |      0 |   0
 w16f04 | AM21   |       10 |    0 |      0 |   0
 w16f04 | IA22   |        0 |    0 |      0 |   0
 w16f04 | DP23   |        0 |    0 |      0 |   0
 w16f02 | KN01   |      120 |    0 |      0 |   0
 w16f02 | DC02   |      120 |    0 |      1 |   0
 w16f02 | SR04   |      108 |    0 |      1 |   0
 w16f02 | RV05   |      120 |    0 |      0 |   0
 w16f02 | CR07   |      112 |    0 |      0 |   0
 w16f02 | TK08   |      120 |    0 |      0 |   0
 w16f02 | KB09   |      120 |    0 |      0 |   0
 w16f02 | MV12   |      120 |    0 |      0 |   0
 w16f02 | CM14   |      120 |    0 |      1 |   0
 w16f02 | LV17   |       81 |    0 |      0 |   0
 w16f02 | LM10   |      106 |    0 |      0 |   0
 w16f02 | KC13   |        0 |    0 |      0 |   0
 w16f02 | RY25   |        0 |    0 |      0 |   0
 w16f02 | PP03   |        0 |    0 |      0 |   0
 w16f02 | NF06   |       12 |    0 |      0 |   0
 w16f02 | JR10   |        0 |    0 |      0 |   0
 w16f02 | FC15   |        0 |    0 |      0 |   0
 w16f02 | MK23   |       14 |    0 |      0 |   0
 w16f02 | MD07   |        0 |    0 |      0 |   0
 w16f02 | MA20   |        0 |    0 |      0 |   0
 w16f02 | AM21   |        8 |    0 |      0 |   0
 w16f02 | IA22   |       39 |    0 |      0 |   0
 w16f02 | DP23   |        0 |    0 |      0 |   0
 l16161 | KN01   |       90 |    0 |      0 |   0
 l16161 | DC02   |       90 |    0 |      0 |   0
 l16161 | SR04   |       71 |    0 |      1 |   0
 l16161 | RV05   |       90 |    0 |      0 |   0
 l16161 | CR07   |       90 |    0 |      0 |   0
 l16161 | TK08   |       90 |    1 |      0 |   0
 l16161 | KB09   |       81 |    1 |      0 |   0
 l16161 | JR10   |       76 |    0 |      0 |   0
 l16161 | MV12   |       90 |    0 |      0 |   0
 l16161 | CM14   |       90 |    1 |      0 |   0
 l16161 | LM10   |       90 |    0 |      1 |   0
 l16161 | KC13   |        0 |    0 |      0 |   0
 l16161 | PP03   |       19 |    0 |      0 |   0
 l16161 | NF06   |        0 |    0 |      0 |   0
 l16161 | MK23   |        0 |    0 |      0 |   0
 l16161 | LV17   |       14 |    0 |      0 |   0
 l16161 | AM21   |        9 |    0 |      0 |   0
 l16161 | IA22   |        0 |    0 |      0 |   0
 l16162 | KN01   |       90 |    0 |      0 |   0
 l16162 | DC02   |       90 |    0 |      0 |   0
 l16162 | PP03   |       90 |    0 |      0 |   0
 l16162 | SR04   |       90 |    1 |      0 |   0
 l16162 | CR07   |       90 |    0 |      0 |   0
 l16162 | TK08   |       90 |    0 |      0 |   0
 l16162 | KB09   |       77 |    0 |      0 |   0
 l16162 | GB11   |       68 |    0 |      0 |   0
 l16162 | MV12   |       90 |    0 |      0 |   0
 l16162 | CM14   |       90 |    0 |      0 |   0
 l16162 | LM10   |       80 |    0 |      0 |   0
 l16162 | KC13   |        0 |    0 |      0 |   0
 l16162 | NF06   |        0 |    0 |      0 |   0
 l16162 | JR10   |        0 |    0 |      0 |   0
 l16162 | LV17   |       21 |    0 |      0 |   0
 l16162 | AM21   |       13 |    1 |      0 |   0
 l16162 | IA22   |       10 |    0 |      0 |   0
 l16162 | DP23   |        0 |    0 |      0 |   0
 l16081 | KN01   |       90 |    0 |      0 |   0
 l16081 | DC02   |       90 |    0 |      1 |   0
 l16081 | SR04   |       90 |    0 |      0 |   0
 l16081 | NF06   |       90 |    0 |      0 |   0
 l16081 | CR07   |       90 |    2 |      0 |   0
 l16081 | TK08   |       90 |    0 |      1 |   0
 l16081 | KB09   |       83 |    0 |      0 |   0
 l16081 | GB11   |       59 |    0 |      0 |   0
 l16081 | MV12   |       90 |    0 |      0 |   0
 l16081 | CM14   |       90 |    0 |      0 |   0
 l16081 | LM10   |       90 |    0 |      0 |   0
 l16081 | KC13   |        0 |    0 |      0 |   0
 l16081 | JR10   |        7 |    0 |      0 |   0
 l16081 | MK23   |        0 |    0 |      0 |   0
 l16081 | MA20   |       31 |    0 |      0 |   0
 l16081 | AM21   |        0 |    0 |      0 |   0
 l16081 | IA22   |        0 |    0 |      0 |   0
 l16081 | DP23   |        0 |    0 |      0 |   0
 l16082 | KN01   |      120 |    0 |      0 |   0
 l16082 | DC02   |      120 |    0 |      0 |   0
 l16082 | SR04   |      120 |    0 |      0 |   0
 l16082 | NF06   |      120 |    0 |      0 |   0
 l16082 | CR07   |      120 |    3 |      0 |   0
 l16082 | TK08   |      114 |    0 |      0 |   0
 l16082 | KB09   |       64 |    0 |      0 |   0
 l16082 | MV12   |      120 |    0 |      0 |   0
 l16082 | CM14   |      120 |    0 |      1 |   0
 l16082 | LM10   |      120 |    0 |      0 |   0
 l16082 | IA22   |       71 |    0 |      0 |   0
 l16082 | KC13   |        0 |    0 |      0 |   0
 l16082 | JR10   |        0 |    0 |      0 |   0
 l16082 | MK23   |        6 |    0 |      0 |   0
 l16082 | LV17   |       19 |    0 |      0 |   0
 l16082 | MA20   |       26 |    1 |      0 |   0
 l16082 | AM21   |        0 |    0 |      0 |   0
 l16082 | DP23   |        0 |    0 |      0 |   0
 l16041 | KN01   |       90 |    0 |      0 |   0
 l16041 | DC02   |       46 |    0 |      0 |   0
 l16041 | SR04   |       90 |    0 |      0 |   0
 l16041 | RV05   |       90 |    0 |      0 |   0
 l16041 | CR07   |       90 |    3 |      0 |   0
 l16041 | TK08   |       90 |    0 |      0 |   0
 l16041 | KB09   |       77 |    0 |      0 |   0
 l16041 | MV12   |       90 |    0 |      0 |   0
 l16041 | CM14   |       90 |    0 |      0 |   0
 l16041 | LM10   |       90 |    0 |      0 |   0
 l16041 | IA22   |       68 |    0 |      1 |   0
 l16041 | KC13   |        0 |    0 |      0 |   0
 l16041 | NF06   |       44 |    0 |      0 |   0
 l16041 | JR10   |        0 |    0 |      0 |   0
 l16041 | MK23   |        0 |    0 |      0 |   0
 l16041 | LV17   |       13 |    0 |      0 |   0
 l16041 | MA20   |       22 |    0 |      0 |   0
 l16041 | AM21   |        0 |    0 |      0 |   0
 l16042 | KN01   |       90 |    0 |      0 |   0
 l16042 | SR04   |       90 |    0 |      1 |   0
 l16042 | RV05   |       90 |    0 |      0 |   0
 l16042 | CR07   |       90 |    0 |      0 |   0
 l16042 | TK08   |       90 |    0 |      0 |   0
 l16042 | KB09   |       76 |    0 |      0 |   0
 l16042 | MV12   |       90 |    0 |      0 |   0
 l16042 | CM14   |       77 |    0 |      0 |   0
 l16042 | LM10   |       90 |    0 |      0 |   0
 l16042 | IA22   |       88 |    1 |      0 |   0
 l16042 | DP23   |       90 |    0 |      1 |   0
 l16042 | KC13   |        0 |    0 |      0 |   0
 l16042 | NF06   |        0 |    0 |      0 |   0
 l16042 | JR10   |        0 |    0 |      0 |   0
 l16042 | MK23   |        0 |    0 |      0 |   0
 l16042 | LV17   |       13 |    0 |      0 |   0
 l16042 | MA20   |       14 |    0 |      0 |   0
 l16042 | AM21   |        2 |    0 |      0 |   0
 l16011 | KN01   |       90 |    0 |      0 |   0
 l16011 | DC02   |       90 |    0 |      1 |   0
 l16011 | SR04   |       90 |    0 |      1 |   0
 l16011 | RV05   |       90 |    0 |      0 |   0
 l16011 | CR07   |       90 |    2 |      0 |   0
 l16011 | TK08   |       89 |    0 |      1 |   0
 l16011 | KB09   |       77 |    0 |      0 |   0
 l16011 | MV12   |       90 |    0 |      0 |   0
 l16011 | CM14   |       90 |    1 |      0 |   0
 l16011 | LM10   |       90 |    0 |      0 |   0
 l16011 | IA22   |       82 |    0 |      0 |   0
 l16011 | KC13   |        0 |    0 |      0 |   0
 l16011 | NF06   |        0 |    0 |      0 |   0
 l16011 | GB11   |       13 |    0 |      0 |   0
 l16011 | MK23   |        0 |    0 |      0 |   0
 l16011 | MA20   |        8 |    1 |      1 |   0
 l16011 | AM21   |        1 |    0 |      0 |   0
 l16011 | DP23   |        0 |    0 |      0 |   0
 l15y01 | KN01   |       90 |    0 |      0 |   0
 l15y01 | RV05   |       46 |    0 |      0 |   0
 l15y01 | SR04   |       59 |    0 |      0 |   0
 l15y01 | CR07   |       90 |    3 |      0 |   0
 l15y01 | TK08   |       90 |    0 |      0 |   0
 l15y01 | KB09   |       90 |    1 |      0 |   0
 l15y01 | GB11   |       31 |    0 |      0 |   0
 l15y01 | MV12   |       90 |    0 |      0 |   0
 l15y01 | DC02   |       90 |    0 |      0 |   0
 l15y01 | LM10   |       90 |    0 |      0 |   0
 l15y01 | IA22   |       90 |    0 |      0 |   0
 l15y01 | KC13   |        0 |    0 |      0 |   0
 l15y01 | PP03   |       44 |    0 |      0 |   0
 l15y01 | NF06   |       31 |    0 |      0 |   0
 l15y01 | CM14   |        0 |    0 |      0 |   0
 l15y01 | MK23   |       59 |    0 |      0 |   0
 l15y01 | JS20   |        0 |    0 |      0 |   0
 l15y01 | DC21   |        0 |    0 |      0 |   0
 l15y02 | KN01   |       90 |    0 |      0 |   0
 l15y02 | RV05   |       90 |    0 |      0 |   0
 l15y02 | NF06   |       90 |    0 |      0 |   0
 l15y02 | CR07   |       90 |    2 |      0 |   0
 l15y02 | TK08   |       90 |    0 |      0 |   0
 l15y02 | KB09   |       67 |    0 |      0 |   0
 l15y02 | CM14   |       90 |    0 |      1 |   0
 l15y02 | DC02   |       90 |    0 |      0 |   0
 l15y02 | MK23   |       73 |    0 |      1 |   0
 l15y02 | AA17   |       90 |    0 |      0 |   0
 l15y02 | IA22   |       83 |    0 |      1 |   0
 l15y02 | KC13   |        0 |    0 |      0 |   0
 l15y02 | MV12   |        0 |    0 |      0 |   0
 l15y02 | LV17   |       17 |    0 |      0 |   0
 l15y02 | LM10   |       23 |    0 |      0 |   0
 l15y02 | JS20   |        0 |    0 |      0 |   0
 l15y02 | DC21   |        7 |    0 |      0 |   0
 l15y02 | BM21   |        0 |    0 |      0 |   0
 l15y03 | KN01   |       90 |    0 |      0 |   0
 l15y03 | RV05   |       90 |    0 |      0 |   0
 l15y03 | SR04   |       90 |    0 |      1 |   0
 l15y03 | CR07   |       90 |    0 |      0 |   0
 l15y03 | TK08   |       90 |    0 |      0 |   0
 l15y03 | MV12   |       90 |    0 |      0 |   0
 l15y03 | CM14   |       90 |    0 |      0 |   0
 l15y03 | LV17   |       90 |    0 |      1 |   0
 l15y03 | JS20   |       73 |    0 |      0 |   0
 l15y03 | IA22   |       69 |    0 |      0 |   0
 l15y03 | DP23   |       90 |    0 |      0 |   0
 l15y03 | KC13   |        0 |    0 |      0 |   0
 l15y03 | NF06   |        0 |    0 |      0 |   0
 l15y03 | MK23   |        0 |    0 |      0 |   0
 l15y03 | LM10   |       21 |    0 |      0 |   0
 l15y03 | DC21   |       17 |    0 |      1 |   0
 l15y03 | ML18   |        0 |    0 |      0 |   0
 l15y03 | BM21   |        0 |    0 |      0 |   0
 l15y04 | KN01   |       90 |    0 |      1 |   0
 l15y04 | RV05   |       90 |    0 |      0 |   0
 l15y04 | SR04   |       90 |    0 |      0 |   0
 l15y04 | CR07   |       90 |    0 |      0 |   0
 l15y04 | TK08   |       90 |    0 |      0 |   0
 l15y04 | MV12   |       33 |    0 |      0 |   0
 l15y04 | CM14   |       90 |    0 |      1 |   0
 l15y04 | LM10   |       90 |    0 |      0 |   0
 l15y04 | JS20   |       63 |    0 |      0 |   0
 l15y04 | IA22   |       82 |    0 |      0 |   0
 l15y04 | DP23   |       90 |    0 |      0 |   0
 l15y04 | KC13   |        0 |    0 |      0 |   0
 l15y04 | PP03   |        0 |    0 |      0 |   0
 l15y04 | NF06   |       57 |    1 |      0 |   0
 l15y04 | JR10   |        0 |    0 |      0 |   0
 l15y04 | MK23   |        8 |    0 |      0 |   0
 l15y04 | LV17   |       27 |    0 |      0 |   0
 l15y04 | DC21   |        0 |    0 |      0 |   0
 l15y05 | KC13   |       90 |    0 |      0 |   0
 l15y05 | RV05   |       32 |    0 |      0 |   0
 l15y05 | PP03   |       90 |    0 |      0 |   0
 l15y05 | NF06   |       90 |    0 |      0 |   0
 l15y05 | CR07   |       90 |    2 |      0 |   0
 l15y05 | GB11   |       71 |    0 |      0 |   0
 l15y05 | CM14   |       90 |    0 |      0 |   0
 l15y05 | DC02   |       90 |    1 |      1 |   0
 l15y05 | MK23   |       90 |    0 |      0 |   0
 l15y05 | LM10   |       62 |    1 |      0 |   0
 l15y05 | IA22   |       90 |    0 |      0 |   0
 l15y05 | KN01   |        0 |    0 |      0 |   0
 l15y05 | TK08   |       28 |    0 |      0 |   0
 l15y05 | KB09   |       19 |    0 |      0 |   0
 l15y05 | JR10   |        0 |    0 |      0 |   0
 l15y05 | LV17   |        0 |    0 |      0 |   0
 l15y05 | JS20   |        0 |    0 |      0 |   0
 l15y05 | DP23   |       58 |    0 |      0 |   0
 l15y06 | KC13   |       90 |    0 |      0 |   0
 l15y06 | PP03   |       53 |    0 |      0 |   0
 l15y06 | NF06   |       90 |    0 |      0 |   0
 l15y06 | CR07   |       90 |    0 |      0 |   0
 l15y06 | KB09   |       90 |    0 |      0 |   0
 l15y06 | JR10   |       65 |    0 |      0 |   0
 l15y06 | CM14   |       90 |    0 |      0 |   0
 l15y06 | MK23   |       76 |    0 |      0 |   0
 l15y06 | AA17   |       90 |    0 |      0 |   0
 l15y06 | IA22   |       90 |    0 |      0 |   0
 l15y06 | DP23   |       90 |    0 |      0 |   0
 l15y06 | RY25   |        0 |    0 |      0 |   0
 l15y06 | TK08   |        0 |    0 |      0 |   0
 l15y06 | MV12   |       37 |    0 |      0 |   0
 l15y06 | LV17   |        0 |    0 |      0 |   0
 l15y06 | JS20   |       25 |    0 |      0 |   0
 l15y06 | DC21   |       14 |    0 |      0 |   0
 l15y06 | ML18   |        0 |    0 |      0 |   0
 l15161 | KN01   |       90 |    0 |      0 |   0
 l15161 | RV05   |       90 |    0 |      1 |   0
 l15161 | SR04   |       90 |    0 |      1 |   0
 l15161 | CR07   |       89 |    1 |      0 |   0
 l15161 | TK08   |       90 |    0 |      0 |   0
 l15161 | KB09   |       90 |    0 |      0 |   0
 l15161 | JR10   |       82 |    0 |      0 |   0
 l15161 | MV12   |       90 |    0 |      0 |   0
 l15161 | DC02   |       90 |    0 |      0 |   0
 l15161 | LM10   |       90 |    0 |      0 |   0
 l15161 | IA22   |       64 |    0 |      0 |   0
 l15161 | KC13   |        0 |    0 |      0 |   0
 l15161 | NF06   |        0 |    0 |      0 |   0
 l15161 | CM14   |        1 |    0 |      0 |   0
 l15161 | MK23   |       26 |    0 |      0 |   0
 l15161 | LV17   |        0 |    0 |      0 |   0
 l15161 | JS20   |        8 |    1 |      0 |   0
 l15161 | DP23   |        0 |    0 |      0 |   0
 l15162 | KN01   |       90 |    0 |      0 |   0
 l15162 | PP03   |       90 |    0 |      0 |   0
 l15162 | SR04   |       90 |    0 |      0 |   0
 l15162 | CR07   |       90 |    1 |      0 |   0
 l15162 | TK08   |       90 |    0 |      0 |   0
 l15162 | JR10   |       90 |    1 |      0 |   0
 l15162 | GB11   |       61 |    0 |      0 |   0
 l15162 | MV12   |       90 |    0 |      0 |   0
 l15162 | CM14   |       84 |    0 |      0 |   0
 l15162 | LM10   |       76 |    0 |      0 |   0
 l15162 | DP23   |       90 |    0 |      1 |   0
 l15162 | KC13   |        0 |    0 |      0 |   0
 l15162 | RV05   |        0 |    0 |      0 |   0
 l15162 | DC02   |        0 |    0 |      0 |   0
 l15162 | MK23   |        6 |    0 |      0 |   0
 l15162 | LV17   |       29 |    0 |      0 |   0
 l15162 | JS20   |       14 |    0 |      0 |   0
 l15162 | IA22   |        0 |    0 |      0 |   0
 l15081 | KN01   |       90 |    0 |      0 |   0
 l15081 | PP03   |       90 |    0 |      0 |   0
 l15081 | SR04   |       90 |    0 |      0 |   0
 l15081 | CR07   |       90 |    0 |      0 |   0
 l15081 | TK08   |       85 |    0 |      0 |   0
 l15081 | KB09   |       41 |    0 |      0 |   0
 l15081 | GB11   |       90 |    0 |      1 |   0
 l15081 | MV12   |       90 |    0 |      0 |   0
 l15081 | CM14   |       90 |    0 |      0 |   0
 l15081 | LM10   |       64 |    0 |      0 |   0
 l15081 | DP23   |       90 |    0 |      0 |   0
 l15081 | KC13   |        0 |    0 |      0 |   0
 l15081 | NF06   |        0 |    0 |      0 |   0
 l15081 | JR10   |        5 |    0 |      0 |   0
 l15081 | DC02   |        0 |    0 |      0 |   0
 l15081 | LV17   |        0 |    0 |      0 |   0
 l15081 | JS20   |       49 |    0 |      0 |   0
 l15081 | IA22   |       26 |    0 |      0 |   0
 l15082 | KN01   |       90 |    0 |      0 |   0
 l15082 | PP03   |       90 |    0 |      0 |   0
 l15082 | SR04   |       90 |    0 |      0 |   0
 l15082 | CR07   |       90 |    3 |      1 |   0
 l15082 | TK08   |       90 |    0 |      0 |   0
 l15082 | KB09   |       84 |    0 |      0 |   0
 l15082 | GB11   |       90 |    0 |      0 |   0
 l15082 | MV12   |       90 |    0 |      0 |   0
 l15082 | CM14   |       90 |    0 |      0 |   0
 l15082 | DC02   |       90 |    0 |      0 |   0
 l15082 | LM10   |       90 |    0 |      0 |   0
 l15082 | KC13   |        0 |    0 |      0 |   0
 l15082 | RV05   |        0 |    0 |      0 |   0
 l15082 | JR10   |        0 |    0 |      0 |   0
 l15082 | LV17   |        0 |    0 |      0 |   0
 l15082 | JS20   |        6 |    0 |      0 |   0
 l15082 | IA22   |        0 |    0 |      0 |   0
 l15082 | DP23   |        0 |    0 |      0 |   0
 l15041 | KN01   |       90 |    0 |      0 |   0
 l15041 | PP03   |       90 |    0 |      1 |   0
 l15041 | SR04   |       90 |    0 |      0 |   0
 l15041 | TK08   |       90 |    0 |      0 |   0
 l15041 | KB09   |       46 |    0 |      0 |   0
 l15041 | GB11   |       90 |    0 |      0 |   0
 l15041 | MV12   |       90 |    0 |      0 |   0
 l15041 | CM14   |       90 |    0 |      0 |   0
 l15041 | DC02   |       90 |    0 |      1 |   0
 l15041 | LV17   |       90 |    0 |      0 |   0
 l15041 | LM10   |       90 |    0 |      0 |   0
 l15041 | KC13   |        0 |    0 |      0 |   0
 l15041 | RV05   |        0 |    0 |      0 |   0
 l15041 | JR10   |        0 |    0 |      0 |   0
 l15041 | MK23   |        0 |    0 |      0 |   0
 l15041 | JS20   |       44 |    0 |      0 |   0
 l15041 | IA22   |        0 |    0 |      0 |   0
 l15041 | DP23   |        0 |    0 |      0 |   0
 l15042 | KN01   |       90 |    0 |      0 |   0
 l15042 | PP03   |       90 |    0 |      0 |   0
 l15042 | SR04   |       90 |    0 |      0 |   0
 l15042 | CR07   |       90 |    0 |      0 |   0
 l15042 | TK08   |       90 |    0 |      0 |   0
 l15042 | GB11   |       90 |    0 |      0 |   0
 l15042 | MV12   |       90 |    0 |      0 |   0
 l15042 | DC02   |       90 |    0 |      0 |   0
 l15042 | LM10   |       88 |    0 |      0 |   0
 l15042 | JS20   |       56 |    0 |      0 |   0
 l15042 | IA22   |       67 |    0 |      0 |   0
 l15042 | KC13   |        0 |    0 |      0 |   0
 l15042 | RV05   |        0 |    0 |      0 |   0
 l15042 | JR10   |       23 |    0 |      0 |   0
 l15042 | MK23   |        2 |    0 |      0 |   0
 l15042 | LV17   |       34 |    0 |      1 |   0
 l15042 | DP23   |        0 |    0 |      0 |   0
 l15042 | BM21   |        0 |    0 |      0 |   0
 l15011 | KN01   |      120 |    0 |      1 |   0
 l15011 | PP03   |      120 |    0 |      1 |   0
 l15011 | SR04   |      120 |    1 |      1 |   0
 l15011 | CR07   |      120 |    0 |      0 |   0
 l15011 | TK08   |       72 |    0 |      0 |   0
 l15011 | KB09   |       77 |    0 |      0 |   0
 l15011 | GB11   |      120 |    0 |      0 |   0
 l15011 | MV12   |      120 |    0 |      0 |   0
 l15011 | CM14   |      120 |    0 |      1 |   0
 l15011 | DC02   |       52 |    0 |      1 |   0
 l15011 | LM10   |      120 |    0 |      0 |   0
 l15011 | KC13   |        0 |    0 |      0 |   0
 l15011 | NF06   |        0 |    0 |      0 |   0
 l15011 | JR10   |        0 |    0 |      0 |   0
 l15011 | LV17   |       43 |    0 |      0 |   0
 l15011 | JS20   |        0 |    0 |      0 |   0
 l15011 | IA22   |       48 |    0 |      0 |   0
 l15011 | DP23   |       68 |    0 |      1 |   0
 l14y01 | IC01   |       90 |    0 |      0 |   0
 l14y01 | PP03   |       90 |    0 |      1 |   0
 l14y01 | SR04   |       66 |    0 |      0 |   0
 l14y01 | CR07   |       90 |    1 |      0 |   0
 l14y01 | TK08   |       90 |    0 |      0 |   0
 l14y01 | KB09   |       82 |    1 |      0 |   0
 l14y01 | JR10   |       90 |    1 |      0 |   0
